Business_Id,Name,Text,food_rating,f_prob_pos,f_prob_neu,f_prob_neg,price_rating,p_prob_pos,p_prob_neu,p_prob_neg,service_rating,s_prob_pos,s_prob_neu,s_prob_neg
C6vH0qzmcerMkiJy3VO9qA,Estiatorio VOLOS,wonderful meal warm welcoming atmosphere waitress charming service excellent dessert order overlooked provided house salmon scallops excellent,1,99.3344,0.0387,0.6269,2,29.2351,43.3642,27.4006,3,1.1527,41.8232,57.0241
zO2558leuUH9jeEs_8hfOQ,Sushi Nomi,delicious sushi especially good prices lunch take away specials ordered menu rather getting pre made stuff service still quick friendly definitely back area,1,85.6586,13.4718,0.8696,1,43.9256,36.9422,19.1321,1,54.535,16.7497,28.7153
dc3uoAmNo5STqKV6mlD_aA,The Drake Hotel,meal stay hotel yes lovely popular trendy band saw good um tell worst martinis ever mean weak first sip actually startled thinking maybe drank glass water lie,1,97.125,1.2993,1.5757,3,4.6583,28.6188,66.7229,2,22.1314,70.5358,7.3328
QE1tzFyyyRKV1p7C4LRukQ,Nando's Flame Grilled Chicken,got attract decoration tried franchise first time decor colorful cozy foods ok ordered chicken breast fries chicken juicy delicious meal cost around pricy piece chicken fries,1,98.8682,0.7759,0.3559,2,0.0696,58.6107,41.3197,1,92.6451,6.2603,1.0947
xmSQ5Md_XNzPmSRkilo_2A,Salus Fresh Foods,pretty basic surprise surprise however fact allow fully customize order ingredients right front lit want fresh ass salad lil unsettling salmon pre shredded especially paid salad first place trynna stingy w salmon may want reconsider purpose establishment,1,99.6674,0.006,0.3266,3,0.0818,3.9318,95.9864,2,33.3936,62.2806,4.3258
oKZPgeCOxnVSxudYcn1OtQ,Cibo Wine Bar,one worst dining experience restaurant left feeling disappointed food four us ordered appetizer main two ordered pizza two pasta orecchiette friend gnocchi pasta served almost cold pasta really hard chew taste wise bland even enough salt never bad pasta entire life friend gnocchi said also cold hard almost taste like pasta really regret coming felt bad friends visiting toronto wanted try good italian restaurant overall terrible dining experience bad food service would come back,3,17.5829,2.3026,80.1145,2,1.2275,85.6508,13.1217,3,5.8062,4.1193,90.0745
ZxwTs6uEDRnC-kNnsrDNsA,Sushi & Bento,sushi expert place worth visit stopped lunch today wife ordered sushi boat two pcs torched sushi everything came approximately tax tips price amazing food however whole different story maki rolls huge rice soggy vinegar taste center mostly cucumber tempura flakes piece kani inside roll torched sushi horrible soggy rice vinegar time rice hot cold fish top torched sashimi cool almost room temperature happy small dining area maybe seats people go sorry fish room temperature soggy rice,1,99.9478,0.0138,0.0384,3,1.5304,44.4239,54.0457,1,54.4143,44.2667,1.3189
NoT7u2QNEvsVbH9MIzAzlw,Si Lom Thai Bistro,delicious new favourite thai restaurant toronto thai spicy thai spicy forewarned lovely crowd friendly servers lively atmosphere make wait table bearable ordered spring rolls average joe deep fried goodness pad thai soft shell crab definite game changer crab adds extra dimension flavour makes every pad thai taste like instant noodles get pad kee mao chicken need fan bamboo shoots like super prominent dish idea bamboo shoots taste like maybe stay away haha khao soi beef beef creamy curry noodle soup crispy wonton chips also tasty sounds pork krapow basil stir fried pork crispy aromatic spicy delicious tied pad thai fave dish night waited maybe minutes food know seems ridiculous really amped appetite sangrias kept us happy vouch fantastic night expect quick dinner,1,99.9993,0.0002,0.0005,2,0.8689,86.2445,12.8866,3,20.349,22.6907,56.9604
8XVAcOZ02IGTQE-pvKhXXw,Plentea,always walked place never actually walked inside got asked business meeting decided change located right entrance parkdale queen dufferin tea shop go rather unnoticed step inside storefront big huge windows offering tons natural light great seating area second floor huge selection teas david tea kinda situation menu split different tea sections black oolong green tisanes matcha day visited person behind cash walked thru everything told best sellers settled chai karak basic person behind bar making drink super lovely conversation made feel great like genuinely gave shit day great felt super welcomed great first impression first time since meeting later day many snacks pastries left heard pretty top notch would come back friend totally would recommend tea loving pals,1,99.9241,0.0668,0.0091,2,0.5315,99.0772,0.3914,1,72.4306,13.7241,13.8453
f5O7v_X_jCg2itqacRfxhg,Sansotei Ramen,best ramen city place pretty small make sure get pm lunch otherwise waiting line,1,66.1561,12.9242,20.9197,2,36.3557,61.1876,2.4567,2,1.5592,92.7535,5.6874
f5O7v_X_jCg2itqacRfxhg,Sansotei Ramen,come early extra pork belly worth find portion bit bigger normal ones come order,1,87.3857,2.0817,10.5326,1,52.7579,5.5923,41.6498,2,10.6483,81.0655,8.2862
Da6eZFThE9xanUAGNpZxAg,Nuit Social,sure place stars expectations definitely high went place unfortunately disappointed means service great food good really worth price stars g cute place grab drink snacks go dinner,1,83.9238,15.5794,0.4968,2,9.7108,84.4665,5.8226,1,36.148,29.8731,33.9788
akQhnViFokmD4XMglHmIIw,Uoshiki Sushi,went bf ayce grand opening get sushi sashimi really fresh good friendly service oyster uni shooter really really amazing lovethem presentation really good well better yamamoto ever kitchen food need improve though sure go forgot take picture next time,1,99.2928,0.6462,0.0609,2,3.8441,94.0179,2.138,3,6.9997,23.8155,69.1848
VRwT0pscR5vESCrAnUpNwQ,Wilbur Mexicana,baja fish taco good fresh fish lots condiments round flavor pork taco good well traditional carnitas flavors expected son original burrito chicken okay little bland side seemed lot lettuce much rice beans everyone enjoyed spicy queso cheese guacamole chips,1,99.9126,0.0419,0.0455,2,2.5644,79.0244,18.4112,2,9.7109,89.6047,0.6844
PlsMu3_E4NdxJMjcuOHFqw,Rose's Halal Kitchen,pretty much everything short menu also done catering much fan coleslaw rice peas point well jerk chicken good esp muslim brothers sisters eat halal never got try jerk pleasantly surprised even jamaican friends say yeah real jerk authentic gets halal triple star bonus,1,99.9798,0.0177,0.0025,2,1.1232,84.5394,14.3374,1,80.7435,14.8062,4.4503
YJ05ntGlszxACOD5zn1YjA,The Burger's Priest,ordered one secret menu burgers restaurant called magnum burger tastes great cannot help lamenting small size food expensive tiny burger top service really slow staff almost chatting time could gone place late movie go back particular joint maybe places would served burgers faster better everything restaurant overrated,1,91.138,6.5701,2.2919,2,9.6832,74.3775,15.9394,3,14.8475,22.251,62.9015
3a7Qby_IX7sU7O6ZsQZeOQ,RH Courtyard Cafe,place beautiful restaurant perfect went brunch saturday hr wait mind connected mall could shop mean time ordered rh scramble rh granola artisanal prosciutto side bacon also mimosas drink chai lattes cappuccinos freshly baked cookies side delicious restaurant pretty definitely recommend place especially going yorkdale shop,1,99.9618,0.0187,0.0195,2,11.8786,84.6655,3.4559,1,89.9656,6.0086,4.0258
9_CGhHMz8698M9-PkVf0CQ,Little Coxwell Vietnamese & Thai Cuisine,place isnt nicest looking however food fabulous prices great family ran love place,1,56.5021,32.3808,11.1171,2,20.2868,65.3058,14.4074,2,35.3032,60.2913,4.4055
Xhf3nW6UahoVpRMkVUlnJA,Te Aro,great coffee amazing outdoor space wish could come often maybe next time toronto highly recommended,1,74.7562,15.4412,9.8026,2,4.271,52.0027,43.7263,1,67.9596,30.4608,1.5797
lDpVyjENOz_qbxbRoyBi8w,Black Camel,super great sandwiches felt like reasonable price service friendly efficient also liked atmosphere small quite,2,40.6997,59.1365,0.1638,2,0.3715,99.3758,0.2527,2,1.5086,98.4881,0.0033
zA6gnF5aPBGoOm6uIbKt-A,Yuzu No Hana,came summerlicious lunch well worth even though place busy food arrived quickly delectable chose chirashi main tasty fresh sashimi proper sushi rice heavy,1,97.4675,2.5268,0.0056,3,0.8892,34.8744,64.2363,1,84.2605,4.8355,10.904
MS-hfug4QDXqb_Mws3qlzA,Grand Electric,terrible music terrible service amazing food best tacos toronto keep coming back find better taco town prices good best come early evening especially thurs sun,1,89.8868,8.4762,1.637,3,9.3255,30.579,60.0955,1,52.8132,27.0642,20.1226
fXTDa9gicuZikeemhMwaJw,Wallace & Co,place gem takeaway burger meal sit brunch cases food coffee service exceptional unusual food sensitivity accommodating beyond really walk away taxes healthy tip less,1,99.8679,0.0956,0.0365,2,5.1689,64.3117,30.5194,1,94.8334,1.8914,3.2752
f5O7v_X_jCg2itqacRfxhg,Sansotei Ramen,line like mins noodles really good broth flavorful depth karage chicken moist crispy portion nugget sized pieces service friendly polite tea otherwise good worth returning rec others,1,99.5956,0.0336,0.3708,3,0.1314,45.0409,54.8277,2,47.7991,50.5126,1.6884
ivbMuKOwwX2B70gFggzT-g,Canyon Creek,wife looking simple moderately priced steak place place fit bill want dollar cuts want unique flavours interesting menu standards fusion type apps food tasty service great environment nice cold night would definitely come back,1,88.6983,9.4892,1.8126,2,33.3671,37.1318,29.5011,1,97.0896,2.6962,0.2142
tTzQZTrwBgwxMch77nCJfQ,Hibiscus,review food end ordering anything think even go expecting hungry menu super tiny one page much variety one page fir soup day savory sweet crepes nothing actually sounds fascinating hungry stomach prices expensive end place super tiny crowded maybe give another try day,1,81.9685,10.1216,7.9099,1,66.7599,19.9656,13.2745,2,8.264,62.2866,29.4494
QPVc_HQYcQicsowyeMPpkA,Tallboys Craft Beer House,unfortunately food gone hill used favorite place would dream kimchi burger sauerkraut ale fish taco however burger greasy burnt salad full rotten greens sad place still great vibe friendly servers fun beer salsa chips beer safe choices rarely go think menu recheck order purchase,1,99.2305,0.6003,0.1692,2,0.761,92.9747,6.2643,2,8.9803,87.6717,3.348
avos1rGg2AqfC72Gl5zS7w,The Cantina By Campbell's,staff friendly greeted encouraged place sticker board donating cans soup daily bread food bank fairly busy given samples soup variety condiments add ons samples good portion fill currently feeling sick really taste felt healthy goodness soup nice treat plus give goodie bag free food giving back community awesome job campbell,1,48.8054,43.301,7.8936,3,16.9374,33.451,49.6116,1,41.5607,19.7175,38.7219
FUqvrauxIP8bcI2aVeoXdg,Kit Kat Italian Bar & Grill,went thursday reservation slipped us tiny place cute hubby shared brushetta garlicky liked pasta trio get choose three pasta share family style angel hair fine pretty standard rigatoni bolognese excellent special duck taggatelli duck great quite spicy loved rigatoni server excellent helpful desert fudge pecan pie good unbelievable good choice theater district,1,99.959,0.0253,0.0157,2,2.6377,95.2255,2.1368,2,15.0713,80.7662,4.1624
B4uCwftCK0GMXvYYwr0lUw,Templeton's Cafe,recently visited toronto one best meals templeton sat patio started small plates lotus root jalapeno stuffed brie candied walnuts absolutely delicious jalapeno stuffed brie lightly deep fried delicious raspberry coulis lotus root came chipotle mayo sauce main meal chickpea mash sandwich also divine dinnermate paella said good happy stumbled upon restaurant truly delicious,1,99.9758,0.0006,0.0236,2,0.1134,99.6206,0.266,1,59.0723,40.5111,0.4166
e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,came friends brunch sunday afternoon arrived peak time around pm put names wait minutes would recommend going early line spills door quite quickly got table seated soon arriving atmosphere warm quirky wooden coffee tables upholstered one seaters ordered st alban classic eggs benedict portion size great taste good eggs cooked perfectly easy green salad side right amount tang cut creamy hollandaise sauce also thought unique homefries already tossed ketchup price meal reasonable toronto brunch places standard around overall time hands likely wait want good brunch one definite contender would return restaurant future,1,99.6295,0.232,0.1385,2,0.4715,94.0299,5.4987,1,69.7777,27.6909,2.5314
hPXR-Bi8U-uz6TUViqmGpg,Fat Ninja Bite,yummy came lunch got katsu burger meat bigger face tender juicy definitely come back try ones,1,97.5605,1.8051,0.6344,1,52.1783,12.1808,35.641,2,4.7651,94.4806,0.7543
ghaj1MZzPW1qXYCZWfoTTw,Live Organic Food Bar,many options menu sister shared nachos mediterranean plate cashew cheese delicious extremely satisfying filling place great even vegan disappointed,1,96.2687,2.6083,1.123,2,1.4262,76.8746,21.6992,1,54.0126,40.8906,5.0967
kiyTiW-2Ba65O3uAMaagTA,Mucho Burrito,burrito ok really well nachos really good much cheese sauce real like burrito choose toppings back times staff friendly times always seats next try soup,1,96.7712,3.1619,0.0669,2,14.9052,71.5253,13.5695,2,5.5528,47.7756,46.6716
